Data	Godzina_rozp	Godzina_zak	ID_aktywnosci	PESEL
28/12/2018	17:15:00	18:15:00	4	83041762623
28/12/2018	19:30:00	20:15:00	3	80111769711
28/12/2018	19:00:00	20:30:00	6	01303192726
28/12/2018	16:00:00	17:30:00	20	80032927955
28/12/2018	16:00:00	18:00:00	9	89072858597
28/12/2018	19:00:00	21:30:00	14	74091264258
29/12/2018	19:00:00	20:30:00	6	93030113251
17/12/2018	20:00:00	22:00:00	15	00252960031
29/12/2018	17:00:00	18:30:00	2	00312447739
29/12/2018	20:00:00	21:00:00	11	84061632305
29/12/2018	19:00:00	21:00:00	15	78012267960
22/12/2018	20:00:00	22:00:00	15	00252960031
29/12/2018	20:00:00	22:00:00	15	75071778477
29/12/2018	20:00:00	22:00:00	15	84080419800
29/12/2018	20:30:00	21:15:00	8	62011052982
29/12/2018	19:00:00	19:45:00	3	78012267960
29/12/2018	20:00:00	20:50:00	19	93111772717
30/12/2018	20:00:00	22:00:00	15	90050968982
30/12/2018	17:00:00	18:00:00	24	86061622153
30/12/2018	20:00:00	22:00:00	15	84080569574
30/12/2018	20:30:00	22:00:00	20	92121746006
30/12/2018	17:30:00	19:00:00	20	83040314845
30/12/2018	19:00:00	20:15:00	22	81111358204
30/12/2018	19:30:00	21:00:00	20	71070846711
30/12/2018	16:15:00	17:15:00	24	80032927955
30/12/2018	20:00:00	20:45:00	25	96050556875
26/12/2018	20:00:00	22:00:00	15	00252960031
30/12/2018	17:00:00	17:45:00	16	88032884997
